Country Name,Country Code,Region,Income Group,Languages,Year,GDP at market prices (current US$),"Population, total",GDP per capita (current US$),Internet users (per 100 people),"Enrolment in secondary education, both sexes (number)","Enrolment in tertiary education, all programmes, both sexes (number)",Projection: Population age 15-19 by highest level of educational attainment. Lower Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 25-29 by highest level of educational attainment. Post Secondary. Total
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2013,106825649872.108,33824769.0,3111.76288654102,56.0,,707832.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2014,110081248587.369,34318082.0,3154.51348420947,56.8,,789407.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2015,101187079462.942,34803322.0,2847.28556871398,57.08,,877404.0,1060710.0,205270.0,545090.0,17730.0,248760.0,300340.0
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2016,103606321692.582,35276786.0,2832.42977713622,58.27123642,,,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2017,,,,,,,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2020,,,,,,,1155210.0,227120.0,602880.0,19530.0,270750.0,341820.0
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2025,,,,,,,1319330.0,264570.0,668630.0,22700.0,298080.0,372070.0
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2030,,,,,,,1441570.0,295490.0,775780.0,25380.0,346230.0,409560.0
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2000,5016469068.50898,18067687.0,277.648659095599,0.10959253,123810.0,,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2001,4766928746.6914,18588758.0,256.441487198413,0.160031947,142553.0,,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2002,5031510908.86055,19139658.0,262.884055131003,0.259612611,180531.0,,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2003,5597367853.40358,19716598.0,283.891158779196,0.419538844,,,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2004,6831808930.39816,20312705.0,336.331814516981,0.679447835,243428.0,22256.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2005,7723846194.87446,20923070.0,369.154535872339,0.854357118,305877.0,28298.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2006,8312078525.08582,21547463.0,385.756714147082,0.842954488,367962.0,43233.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2007,9366742309.49331,22188387.0,422.146157334164,0.91,443974.0,63476.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2008,11494837053.4061,22846758.0,503.127710872855,1.56,512266.0,75457.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2009,10911698208.1015,23524063.0,463.852617981066,2.68,598424.0,84074.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2010,10154238250.1818,24221405.0,419.225814942685,4.17,671902.0,103850.0,557640.0,52860.0,160180.0,0.0,7990.0,12840.0
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2011,13131168011.807,24939005.0,526.531351664068,4.3,716289.0,113464.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2012,14534278446.3087,25676606.0,566.051387255338,6.0,727895.0,123779.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2013,16018848990.669,26434372.0,605.985608081366,7.29393733,1008992.0,136938.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2014,16961127045.8266,27212382.0,623.287114146296,9.236314896,1025975.0,157431.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2015,14798439527.2541,28010691.0,528.313975804957,16.93353299,1073111.0,174802.0,703070.0,89730.0,214410.0,0.0,10890.0,17870.0
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2016,11014858591.8422,28829476.0,382.069330425644,17.52123909,,,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2017,,,,,,,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2020,,,,,,,956950.0,126560.0,292920.0,0.0,14880.0,24790.0
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2025,,,,,,,1148710.0,158990.0,407490.0,0.0,20760.0,34670.0
Mozambique,MOZ,Sub-Saharan Africa,Low income,"Makhuwa 26.1%, Portuguese (official) 16.6%, Tsonga 8.6%, Nyanja 8.1, Sena 7.1%, Lomwe 7.1%, Chuwabo 4.7%, Ndau 3.8%, Tswa 3.8%, other Mozambican languages 11.8%, other 0.5%, unspecified 1.8% (2017 est.)",2030,,,,,,,1312780.0,191940.0,504890.0,0.0,25870.0,49450.0
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2000,5494252207.90502,23740911.0,231.425500390656,0.204651684,1348212.0,94401.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2001,6007061224.48979,24161777.0,248.618353877275,0.240015303,1501503.0,103290.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2002,6050875806.66403,24566342.0,246.307562056412,0.31295606,1690198.0,119670.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2003,6330473096.54071,24950623.0,253.720041240682,0.382810917,1822063.0,124817.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2004,7273938314.71988,25309449.0,287.400105577955,0.449843651,,147123.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2005,8130258041.46706,25640287.0,317.089198005742,0.826551266,2054165.0,187165.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2006,9043715355.8881,25940618.0,348.631453417498,1.141389164,1983561.0,202076.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2007,10325618017.379,26214847.0,393.884351771306,1.41,1998990.0,254792.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2008,12545438605.3959,26475859.0,473.844440907314,1.73,2305166.0,284973.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2009,12854985464.0764,26741103.0,480.72009086822,1.97,2381225.0,289262.0,,,,,,
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2010,16002656434.4746,27023137.0,592.183521642014,7.93,2694256.0,376869.0,1089200.0,877110.0,1190280.0,0.0,92360.0,158340.0
Nepal,NPL,South Asia,Low income,"Nepali (official) 44.6%, Maithali 11.7%, Bhojpuri 6%, Tharu 5.8%, Tamang 5.1%, Newar 3.2%, Bajjika 3%, Magar 3%, Doteli 3%, Urdu 2.6%, Avadhi 1.9%, Limbu 1.3%, Gurung 1.2%, Baitadeli 1%, other 6.4%, unspecified 0.2%; note - 123 languages reported as mother tongue in 2011 national census; many in government and business also speak English (2011 est.)",2011,18913574370.76,27327147.0,692.116684217348,9.0,2850361.0,385454.0,,,,,,
